clip_id,dasakam,verse,half,split,audio_path,text_path,text_devanagari,duration_s,sample_rate,channels,bit_depth,model_characters,characters_per_s,issues
nar_028_008_2,28,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 28/Narayaneeyam Dasakam 28.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 28/Narayaneeyam Dashakam 28.8.2.txt,त्वदुरोविलसत्तदीक्षणश्री- परिवृष्ट्या परिपुष्टमास विश्वम् ॥,8.688979,48000,2,16,54,6.2148,
nar_028_009_1,28,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 28/Narayaneeyam Dasakam 28.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 28/Narayaneeyam Dashakam 28.9.1.txt,अतिमोहनविभ्रमा तदानीं मदयन्ती खलु वारुणी निरागात् ।,9.236437,48000,2,16,44,4.7637,
nar_028_009_2,28,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 28/Narayaneeyam Dasakam 28.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 28/Narayaneeyam Dashakam 28.9.2.txt,तमसः पदवीमदास्त्वमेनां अतिसम्माननया महासुरेभ्यः ॥,8.895,48000,2,16,44,4.9466,
nar_028_010_1,28,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 28/Narayaneeyam Dasakam 28.10.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 28/Narayaneeyam Dashakam 28.10.1.txt,तरुणाम्बुदसुन्दरस्तदा त्वं ननु धन्वन्तरिरुत्थितोऽम्बुराशेः ।,9.248229,48000,2,16,55,5.9471,
nar_028_010_2,28,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 28/Narayaneeyam Dasakam 28.10.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 28/Narayaneeyam Dashakam 28.10.2.txt,अमृतं कलशे वहन्कराभ्यां अखिलार्तिं हर मारुतालयेश ॥,9.089271,48000,2,16,43,4.7309,
nar_029_001_1,29,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.1.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.1.1.txt,उद्गच्छतस्तव करादमृतं हरत्सु दैत्येषु तानशरणाननुनीय देवान् ।,10.303792,48000,2,16,53,5.1437,
nar_029_001_2,29,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.1.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.1.2.txt,सद्यस्तिरोदधिथ देव भवत्प्रभावात् उद्यत्स्वयूथ्यकलहा दितिजा बभूवुः ॥,12.021083,48000,2,16,60,4.9912,
nar_029_002_1,29,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.2.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.2.1.txt,श्यामां रुचापि वचसापि तनुं तदानीं प्राप्तोऽसि तुङ्गकुचमण्डलभङ्गुरां त्वम् ।,11.920063,48000,2,16,66,5.5369,
nar_029_002_2,29,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.2.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.2.2.txt,पीयूषकुम्भकलहं परिमुच्य सर्वे तृष्णाकुलाः प्रतिययुस्त्वदुरोजकुम्भे ॥,11.471104,48000,2,16,62,5.4049,
nar_029_003_1,29,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.3.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.3.1.txt,का त्वं मृगाक्षि विभजस्व सुधामिमामित्या- रूढरागविवशानभियाचतोऽमून् ।,11.433687,48000,2,16,60,5.2477,
nar_029_003_2,29,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.3.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.3.2.txt,विश्वस्यते मयि कथं कुलटास्मि दैत्या: इत्यालपन्नपि सुविश्वसितानतानीः ॥,12.077208,48000,2,16,60,4.968,
nar_029_004_1,29,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.4.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.4.1.txt,मोदात्सुधाकलशमेषु ददत्सु सा त्वं दुश्चेष्टितं मम सहध्वमिति ब्रुवाणा ।,12.069729,48000,2,16,60,4.9711,
nar_029_004_2,29,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.4.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.4.2.txt,पङ्क्तिप्रभेदविनिवेशितदेवदैत्या: लीलाविलासगतिभिः समदाः सुधां ताम् ॥,12.548625,48000,2,16,60,4.7814,
nar_029_005_1,29,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.5.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.5.1.txt,अस्मास्वियं प्रणयिनीत्यसुरेषु तेषु जोषं स्थितेष्वथ समाप्य सुधां सुरेषु ।,11.822792,48000,2,16,63,5.3287,
nar_029_005_2,29,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.5.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.5.2.txt,त्वं भक्तलोकवशगो निजरूपमेत्य स्वर्भानुमर्धपरिपीतसुधं व्यलावीः ॥,11.905104,48000,2,16,57,4.7879,
nar_029_006_1,29,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.6.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.6.1.txt,त्वत्तः सुधाहरणयोग्यफलं परेषु दत्त्वा गते त्वयि सुरैः खलु ते व्यगृह्णन् ।,11.688104,48000,2,16,62,5.3045,
nar_029_006_2,29,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.6.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.6.2.txt,घोरेऽथ मूर्छति रणे बलिदैत्यमाया- व्यामोहिते सुरगणे त्वमिहाविरासीः ॥,11.867688,48000,2,16,59,4.9715,
nar_029_007_1,29,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.7.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.7.1.txt,त्वं कालनेमिमथ मालिमुखाञ्जघन्थ शक्रो जघान बलिजम्भवलान् सपाकान् ।,11.658188,48000,2,16,56,4.8035,
nar_029_007_2,29,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.7.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.7.2.txt,शुष्कार्द्रदुष्करवधे नमुचौ च लूने फेनेन नारदगिरा न्यरुणो रणं त्वम् ॥,11.718042,48000,2,16,58,4.9496,
nar_029_008_1,29,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.8.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.8.1.txt,योषावपुर्दनुजमोहनमाहितं ते श्रुत्वा विलोकनकुतूहलवान्महेशः ।,11.703062,48000,2,16,54,4.6142,
nar_029_008_2,29,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.8.2.txt,भूतैस्समं गिरिजया च गतः पदं ते स्तुत्वाब्रवीदभिमतं त्वमथो तिरोधाः ॥,12.286729,48000,2,16,57,4.6392,
nar_029_009_1,29,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.9.1.txt,आरामसीमनि च कन्दुकघातलीला- लोलायमाननयनां कमनीं मनोज्ञाम् ।,11.269063,48000,2,16,51,4.5257,
nar_029_009_2,29,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.9.2.txt,त्वामेष वीक्ष्य विगलद्वसनां मनोभू- वेगादनङ्गरिपुरङ्ग समालिलिङ्ग ॥,11.059542,48000,2,16,58,5.2443,
nar_029_010_1,29,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.10.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.10.1.txt,भूयोऽपि विद्रुतवतीमुपधाव्य देव: वीर्यप्रमोक्षविकसत्परमार्थबोधः ।,11.777896,48000,2,16,58,4.9245,
nar_029_010_2,29,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dasakam 29.10.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 29/Narayaneeyam Dashakam 29.10.2.txt,त्वन्मानितस्तव महत्वमुवाच देव्यै तत्तादृशस्त्वमव वातनिकेतनाथ ॥,11.964958,48000,2,16,56,4.6803,
nar_030_001_1,30,1,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.1.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.1.1.txt,शक्रेण संयति हतोऽपि बलिर्महात्मा शुक्रेण जीविततनुः क्रतुवर्धितोष्मा ।,9.751396,48000,2,16,61,6.2555,
nar_030_001_2,30,1,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.1.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.1.2.txt,विक्रान्तिमान् भयनिलीनसुरां त्रिलोकीं चक्रे वशे स तव चक्रमुखादभीतः ॥,10.705833,48000,2,16,59,5.511,
nar_030_002_1,30,2,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.2.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.2.1.txt,पुत्रार्तिदर्शनवशाददितिर्विषण्णा तं काश्यपं निजपतिं शरणं प्रपन्ना ।,10.532292,48000,2,16,60,5.6968,
nar_030_002_2,30,2,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.2.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.2.2.txt,त्वत्पूजनं तदुदितं हि पयोव्रताख्यं सा द्वादशाहमचरत्त्वयि भक्तिपूर्णा ॥,10.886042,48000,2,16,62,5.6954,
nar_030_003_1,30,3,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.3.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.3.1.txt,तस्यावधौ त्वयि निलीनमतेरमुष्याः श्यामश्चतुर्भुजवपुः स्वयमाविरासीः ।,11.573521,48000,2,16,61,5.2707,
nar_030_003_2,30,3,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.3.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.3.2.txt,नम्रां च तामिह भवत्तनयो भवेयं गोप्यं मदीक्षणमिति प्रलपन्नयासीः ॥,11.019542,48000,2,16,55,4.9911,
nar_030_004_1,30,4,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.4.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.4.1.txt,त्वं काश्यपे तपसि सन्निदधत्तदानीं प्राप्तोऽसि गर्भमदितेः प्रणुतो विधात्रा ।,11.259813,48000,2,16,66,5.8616,
nar_030_004_2,30,4,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.4.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.4.2.txt,प्रासूत च प्रकटवैष्णवदिव्यरूपं सा द्वादशीश्रवणपुण्यदिने भवन्तम् ॥,11.032875,48000,2,16,58,5.257,
nar_030_005_1,30,5,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.5.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.5.1.txt,पुण्याश्रमं तमभिवर्षति पुष्पवर्षै: हर्षाकुले सुरगणे कृततूर्यघोषे ।,10.932771,48000,2,16,58,5.3052,
nar_030_005_2,30,5,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.5.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.5.2.txt,बद्ध्वाञ्जलिं जय जयेति नुतः पितृभ्यां त्वं तत्क्षणे पटुतमं वटुरूपमाधाः ॥,10.705833,48000,2,16,62,5.7912,
nar_030_006_1,30,6,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.6.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.6.1.txt,तावत्प्रजापतिमुखैरुपनीय मौञ्जी- दण्डाजिनाक्षवलयादिभिरर्च्यमानः ।,9.197396,48000,2,16,60,6.5236,
nar_030_006_2,30,6,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.6.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.6.2.txt,देदीप्यमानवपुरीश कृताग्निकार्य: त्वं प्रास्थिथा बलिगृहं प्रकृताश्वमेधम् ॥,10.325396,48000,2,16,65,6.2952,
nar_030_007_1,30,7,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.7.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.7.1.txt,गात्रेण भाविमहिमोचितगौरवं प्राक् व्यावृण्वतेव धरणीं चलयन्नयासीः ।,10.792604,48000,2,16,58,5.3741,
nar_030_007_2,30,7,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.7.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.7.2.txt,छत्रं परोष्मतिरणार्थमिवादधान: दण्डं च दानवजनेष्विव सन्निधातुम् ॥,10.165208,48000,2,16,56,5.509,
nar_030_008_1,30,8,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.8.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.8.1.txt,तां नर्मदोत्तरतटे हयमेधशालां आसेदुषि त्वयि रुचा तव रुद्धनेत्रैः ।,10.572354,48000,2,16,56,5.2968,
nar_030_008_2,30,8,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.8.2.txt,भास्वान्किमेष दहनो नु सनत्कुमार: योगी नु कोऽयमिति शुक्रमुखैः शशङ्के ॥,10.986167,48000,2,16,58,5.2794,
nar_030_009_1,30,9,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.9.1.txt,आनीतमाशु भृगुभिर्महसाभिभूतै: त्वां रम्यरूपमसुरः पुलकावृताङ्गः ।,11.426687,48000,2,16,56,4.9008,
nar_030_009_2,30,9,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.9.2.txt,भक्त्या समेत्य सुकृती परिषिच्य पादौ तत्तोयमन्वधृत मूर्धनि तीर्थतीर्थम् ॥,10.105125,48000,2,16,63,6.2345,
nar_030_010_1,30,10,1,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.10.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.10.1.txt,प्रह्लादवंशजतया क्रतुभिर्द्विजेषु विश्वासतो नु तदिदं दितिजोऽपि लेभे ।,10.258646,48000,2,16,61,5.9462,
nar_030_010_2,30,10,2,validation,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dasakam 30.10.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 30/Narayaneeyam Dashakam 30.10.2.txt,यत्ते पदाम्बु गिरिशस्य शिरोभिलाल्यं स त्वं विभो गुरुपुरालय पालयेथाः ॥,10.672458,48000,2,16,59,5.5282,
nar_031_001_1,31,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.1.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dashakam 31.1.1.txt,प्रीत्या दैत्यस्तव तनुमहःप्रेक्षणात्सर्वथाऽपि त्वामाराध्यन्नजित रचयन्नञ्जलिं सञ्जगाद ।,12.50625,48000,2,16,79,6.3168,
nar_031_001_2,31,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.1.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dashakam 31.1.2.txt,मत्तः किं ते समभिलषितं विप्रसूनो वद त्वं वित्तं भक्तं भवनमवनीं वाऽपि सर्वं प्रदास्ये ॥,13.947313,48000,2,16,72,5.1623,
nar_031_002_1,31,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.2.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dashakam 31.2.1.txt,तामक्षीणां बलिगिरमुपाकर्ण्य कारुण्यपूर्णोऽ प्यस्योत्सेकं शमयितुमना दैत्यवंशं प्रशंसन् ।,13.827229,48000,2,16,79,5.7134,
nar_031_002_2,31,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.2.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dashakam 31.2.2.txt,भूमिं पादत्रयपरिमितां प्रार्थयामासिथ त्वं सर्वं देहीति तु निगदिते कस्य हास्यं न वा स्यात् ॥,15.414083,48000,2,16,77,4.9954,
nar_031_003_1,31,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.3.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dashakam 31.3.1.txt,विश्वेशं मां त्रिपदमिह किं याचसे बालिशस्त्वं सर्वां भूमिं वृणु किममुनेत्यालपत्त्वां स दृप्यन् ।,13.878687,48000,2,16,82,5.9083,
nar_031_003_2,31,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.3.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dashakam 31.3.2.txt,यस्माद्दर्पात्त्रिपदपरिपूर्त्यक्षमः क्षेपवादान् बन्धं चासावगमदतदर्होऽपि गाढोपशान्त्यै ॥,14.277542,48000,2,16,81,5.6732,
nar_031_004_1,31,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.4.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dashakam 31.4.1.txt,पादत्रय्या यदि न मुदितो विष्टपैर्नापि तुष्येत् इत्युक्तेऽस्मिन्वरद भवते दातुकामेऽथ तोयम् ।,14.170333,48000,2,16,79,5.575,
nar_031_004_2,31,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.4.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dashakam 31.4.2.txt,दैत्याचार्यस्तव खलु परीक्षार्थिनः प्रेरणात्तं मा मा देयं हरिरयमिति व्यक्तमेवाबभाषे ॥,14.084542,48000,2,16,74,5.254,
nar_031_005_1,31,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.5.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dashakam 31.5.1.txt,याचत्येवं यदि स भगवान्पूर्णकामोऽस्मि सोऽहं दास्याम्येव स्थिरमिति वदन् काव्यशप्तोऽपि दैत्यः ।,14.993792,48000,2,16,81,5.4022,
